mentor_id,slug,profile_url,name,title,company,city,timezone,price,currency,reviews_count,sessions_count,categories,skills
24725,iamiljanaumenko,https://solvery.io/ru/mentor/iamiljanaumenko,"Илья Науменко, Certified PMP",IT Project Manager,COLVIR,Санкт-Петербург,Europe/Moscow,5833,rub,0,5,,"Управление командой, Управление проектами, Kanban, Scrum, Мотивация команды, Управление организационными изменениями, Распределённая команда, Управление требованиями, Развитие карьеры, BPMN, Карьера: Составление резюме, Карьера: Linkedin, Waterfall, SWOT, SMART Цели, People management, Бизнес-процессы, Менеджмент Стейкхолдеров"
28936,aleks_radomskiy,https://solvery.io/ru/mentor/aleks_radomskiy,Aлексей Радомский,Team Lead | iOS Developer,Wildberries,Москва,Europe/Moscow,5833,rub,0,0,,"Мобильная разработка, Git, UI kit, Software Engineering, Прохождение собеседований, iOS, Swift, Xcode, Software Architecture, Viper, MVVM, Карьера: Поиск работы, Карьера: Составление резюме, Многопоточность , SwiftUI, API запросы"
28800,kruniq,https://solvery.io/ru/mentor/kruniq,Николай Крутовской,Team Lead,Авито,Москва,Europe/Moscow,5833,rub,0,0,,"Бэкенд, Управление командой, Перфоманс и скорость загрузки, Мотивация команды, Управление знаниями в команде, Развитие карьеры, SMART Цели, Найм команды, настройка процессов в команде, Карьерное консультирование, Модерация"
19456,stasdzhu,https://solvery.io/ru/mentor/stasdzhu,Станислав Джу,"Ведущий продакт-менеджер в VK Video (ex. product «Яндекс 360»), ментор Go Practice",ВКонтакте,Москва,Europe/Moscow,5833,rub,2,37,,"Управление командой, Управление продуктом, Управление проектами, MVP, Продуктовая аналитика, Customer Journey Map, Scrum, Прохождение собеседований, Agile, Развитие карьеры, Продуктовые метрики, Продуктовая стратегия, Управление ИТ, Тестирование продуктовых гипотез, Карьера: Поиск работы, Карьера: Составление резюме, Карьера: Linkedin, Развитие soft skills, настройка процессов в команде, Delivery managment, Анализ конкурентов, Развитие личного бренда"
7072,tanya_seomentor,https://solvery.io/ru/mentor/tanya_seomentor,Татьяна Железнова,Директор по интернет-маркетингу,Клевер про,Краснодар,Europe/Moscow,5833,rub,2,36,,"Бизнес аналитика, Маркетинг, Управление проектами, HTML, CSS, Аналитика, SEO, Юнит-экономика, Маркетинг: стратегия, Маркетинг: контент, Маркетинг: исследования, Маркетинг: анализ конкурентов, Маркетинг: сегментация, Маркетинговый аудит, UX: юзабилити аудит, Прототипирование, Стратегический маркетинг, Маркетинговая аналитика, Проектирование рекламных интеграций, Маркетинговая коммуникация, Яндекс Директ, Яндекс Метрика"
24207,hieromonk,https://solvery.io/ru/mentor/hieromonk,Максим Коробейников,Начальник управления,Gazprombank,Рязань,Europe/Moscow,5833,rub,1,3,,"DevOps, Бэкенд, Управление командой, Java, Spring, Microservices, Architecture, Перфоманс и скорость загрузки, Scrum, Процессы разработки и тестирования, CI/CD, Мотивация команды, Fintech, Agile, Управление организационными изменениями, Управление знаниями в команде, Управление ИТ, Организационная структура, Использование ИИ"
5190,,,Константин Горобцов,Наставник продаж/построение сильных команд,,Екатеринбург,Asia/Yekaterinburg,5833,rub,0,62,,"Управление командой, Управление проектами, HR, Мотивация команды, HR: подбор и адаптация, HR: обучение и развитие, Продажи, Активные продажи, B2B-продажи, Маркетинг: анализ конкурентов"
28482,germanzhukov,https://solvery.io/ru/mentor/germanzhukov,Герман Жуков,Chief product officer,ex. Halsa,Екатеринбург,Asia/Yekaterinburg,5833,rub,0,0,,"Управление командой, Управление продуктом, Управление проектами, JTBD, Userflow, Продуктовые метрики, Продуктовая стратегия, User Story, Тестирование продуктовых гипотез, Стратегическое планирование"
25780,veta,https://solvery.io/ru/mentor/veta,Светлана Дейнека,Собственник (заказная разработка),,Москва,Europe/Samara,5833,rub,0,0,,"Управление командой, Управление продуктом, Управление проектами, Fintech, Юнит-экономика, Продуктовые метрики, Продуктовая стратегия, Стартапы: продвижение, Стартапы: запуск, Стартапы: трекинг, Тестирование продуктовых гипотез, Коучинг: бизнес-коучинг, Коучинг: целеполагание, People management, Бизнес-процессы, Масштабирование команды, Менеджмент Стейкхолдеров, KPI и OKR, Ценностное предложение, Трекшен проектов/стартапов"
26578,,,Ольга Пиценко,"Карьерный стратег, ex-Big4",,Порту,Europe/Lisbon,5833,rub,0,0,,"Управление командой, Управление проектами, HR, HR: мотивация сотрудников, Построение системы менторинга, Карьерное консультирование"
3883,ilya_shvyryalkin,https://solvery.io/ru/mentor/ilya_shvyryalkin,Илья Швырялкин,Lead Software Engineer,SEMrush,Rotterdam,Europe/Amsterdam,5833,rub,0,40,,"DevOps, Бэкенд, Управление командой, JavaScript, Node.js, PostgreSQL, Rust, Git, SQL, Docker, Linux, Ansible, Структуры данных, Cистемное администрирование, Алгоритмы, CI/CD, Системное программирование, Go, ClickHouse, Terraform, bash, Найм команды, Prometheus, Дизайн систем, Си"
8244,lapin_dv,https://solvery.io/ru/mentor/lapin_dv,Дмитрий Лапин,Lead DS Product Manager,Авито,Белград,Europe/Belgrade,5833,rub,0,14,,"Управление командой, Data Science, Управление продуктом, Развитие карьеры, Продуктовые метрики, Продуктовая стратегия, Стартапы: запуск, Стартапы: трекинг, Тестирование продуктовых гипотез, Карьера: Поиск работы, Карьера: Составление резюме, Аналитика данных"
26248,,,Филипп Лосев,Senior HR Business Partner,AppMagic Inc.,Лиссабон,Europe/Lisbon,5833,rub,0,3,,"Управление командой, HR, People management, настройка процессов в команде, Карьерное консультирование, HR: подбор и адаптация, HR: мотивация сотрудников, HR: внутренняя коммуникация и корпоративная культура, HR: стратегический HR, Прохождение собеседований, Карьера: Составление резюме, Карьера: Поиск работы"
9741,svetlana_ignatenko,https://solvery.io/ru/mentor/svetlana_ignatenko,Светлана Игнатенко,HR Director,Alawar,Новосибирск,Asia/Krasnoyarsk,5833,rub,2,56,,"Разработка игр, Управление командой, HR, Прохождение собеседований, HR: подбор и адаптация, HR: оценка и аттестация, HR: обучение и развитие, HR: внутренняя коммуникация и корпоративная культура, HR: стратегический HR, HR: формирование команд, Карьера: Поиск работы, Карьера: Составление резюме, Карьера: Linkedin, Коучинг, Коучинг: лайф-коучинг, Коучинг: бизнес-коучинг, Коучинг: целеполагание, SMART Цели, Развитие soft skills, People management, Найм команды"
25899,elizaveta_gosteva,https://solvery.io/ru/mentor/elizaveta_gosteva,Елизавета Гостева,"Руководитель команды аналитики, коуч ICF",,Москва,Asia/Bangkok,5833,rub,0,0,,"Управление командой, Продуктовая аналитика, Прохождение собеседований, Мотивация команды, Аналитика, Распределённая команда, Управление знаниями в команде, HR: формирование команд, Развитие карьеры, Карьера: Поиск работы, Карьера: Составление резюме, Коучинг, Коучинг: лайф-коучинг, Коучинг: целеполагание, SMART Цели, Развитие soft skills, People management, Найм команды, Тайм-менеджмент, Аналитика данных, настройка процессов в команде, Карьерное консультирование"
23419,gladozya,https://solvery.io/ru/mentor/gladozya,Юрий Сапожков,QA,Авито,Екатеринбург,Asia/Yekaterinburg,5833,rub,0,13,,"Тестирование, Управление проектами, TypeScript, Swift, Playwright, XCUITest, Развитие карьеры, Карьера: Составление резюме, Карьера: Поиск работы, Карьерное консультирование, Прохождение собеседований, настройка процессов в команде, Автоматизация тестирования, Функциональное тестирование"
27652,om_dev,https://solvery.io/ru/mentor/om_dev,Олег Мифле,Руководитель команды разработки,Т-Банк,Санкт-Петербург,Europe/Moscow,5833,rub,0,1,,"Бэкенд, Управление командой, PHP, PostgreSQL, MySQL, Процессы разработки и тестирования, Управление организационными изменениями, Системное проектирование, Построение системы менторинга"
27673,strangellet,https://solvery.io/ru/mentor/strangellet,Екатерина Гребенюк,Арт директор (3D и ИИ),Яндекс,Москва,Europe/Moscow,5833,rub,0,7,,"Дизайн, Графический дизайн, Карьера: Составление резюме, Нейросети, ИИ/AI, Использование ИИ"
27610,caligonox,https://solvery.io/ru/mentor/caligonox,Daniel Kotelnikov,Team Lead,Sberbank,Москва,Europe/Moscow,5833,rub,0,1,,"DevOps, Бэкенд, Управление командой, Python, Go, Управление ИТ, Дизайн Система, Развитие soft skills"
8840,yulia_logunova,https://solvery.io/ru/mentor/yulia_logunova,Юлия Логунова,Юлия Логунова - карьерный консультант для IT-соискателей Резюме и стратегия поиска работы в текущем рынке,,Санкт-Петербург ,Europe/Moscow,5833,rub,3,36,,"Управление командой, HR, Прохождение собеседований, Мотивация команды, Управление знаниями в команде, HR: подбор и адаптация, HR: обучение и развитие, HR: формирование команд, HR: аналитика, Развитие карьеры, Карьера: Поиск работы, Карьера: Составление резюме, Карьера: Linkedin, Коучинг, Коучинг: лайф-коучинг, Развитие soft skills, People management, Найм команды, Тайм-менеджмент, Подбор экспертов, Карьерное консультирование, Оценка рынка, HR-бренд, Linkedin"
27550,tdruzhkova,https://solvery.io/ru/mentor/tdruzhkova,Татьяна Дружкова,Founder Исследовательского агентства,Custdevochka,Москва,Europe/Moscow,5833,rub,0,0,,"Управление продуктом, Бизнес аналитика, Маркетинг, UI, UX, Customer Journey Map, Customer development, CEO, Маркетинг: исследования, Трекшен проектов/стартапов, Маркетинговая коммуникация, Использование ИИ"
22003,andrey_torlopov,https://solvery.io/ru/mentor/andrey_torlopov,Андрей То́рлопов,Senior iOS разработчик,,Ухта,Europe/Moscow,5833,rub,0,0,,"Мобильная разработка, Прохождение собеседований, Swift, Xcode, SwiftUI, iOS SDK"
27245,nika,https://solvery.io/ru/mentor/nika,Ника Лукина,CEO,Look in A lab,Москва,Europe/Moscow,5833,rub,0,1,,"Управление командой, Маркетинг, HR, Прохождение собеседований, Развитие карьеры, Маркетинг: стратегия, Маркетинг: процессы, Маркетинг: найм, Маркетинг: контент, Маркетинг: инфлюенс, PR, Публичные выступления, Маркетинг: анализ конкурентов, Маркетинг: персоны, Коучинг, Коучинг: лайф-коучинг, Коучинг: бизнес-коучинг, Коучинг: целеполагание, Стратегическое планирование, Тайм-менеджмент, Нейминг, Брэнд-менеджмент , Карьерное консультирование, Развитие личного бренда, Event-маркетинг , Стратегический маркетинг, Партнерский маркетинг, Позиционирование на рынке, B2B-маркетинг, Работа с блогерами, Копирайтинг, Контент-маркетинг, Подкастинг, HR-бренд, Сторителлинг, Маркетинговая коммуникация, Коммуникационная стратегия, Путь героя , Драматургия , Контент-план"
5119,,,Ольга Семенова,Senior Data Analyst,Ozon Tech ,Москва,Europe/Moscow,5833,rub,0,1,,"Data Science, Python, Git, SQL, Машинное обучение, A/B testing"
25522,vkysniy_pirojok,https://solvery.io/ru/mentor/vkysniy_pirojok,Татьяна Малкова,Senior Frontend Developer,Промсвязьбанк (псб),Санкт-Петербург,Europe/Moscow,5833,rub,0,0,,"Фронтенд, HTML, CSS, JavaScript, React, Angular, RxJs, TypeScript, SCSS, REST API, БЭМ, NgRx"
24593,proger89,https://solvery.io/ru/mentor/proger89,Руслан Купцов,Team Lead/Senior PHP Developer,,Санкт-Петербург,Europe/Istanbul,5833,rub,0,14,,"Бэкенд, Data Science, PHP, Python, Машинное обучение, Tensorflow, Pytorch, scikit-learn, Pandas, SQL, MySQL, MongoDB, ClickHouse, Linux, Rabbitmq, Docker, Laravel, Yii2, Symfony, FastAPI, Go"
23695,lebedev_valery,https://solvery.io/ru/mentor/lebedev_valery,Валерий Лебедев,Senior Backend Engineer,Wildberries,Москва,Europe/Moscow,5833,rub,1,49,,"Бэкенд, Управление командой, SQL, Scrum, Прохождение собеседований, Алгоритмы, Go, Agile, Карьера: Составление резюме"
23129,tessa,https://solvery.io/ru/mentor/tessa,Татьяна Ларшина,"Коуч, ментор ex. HR ",,Лиссабон,Europe/Minsk,5833,rub,0,3,,"Управление командой, HR, HR: подбор и адаптация, HR: мотивация сотрудников, HR: оценка и аттестация, HR: обучение и развитие, HR: внутренняя коммуникация и корпоративная культура, HR: стратегический HR, HR: формирование команд, Jira, Confluence, Коучинг, Коучинг: лайф-коучинг, Коучинг: бизнес-коучинг, Коучинг: целеполагание, SMART Цели, People management, Тайм-менеджмент, Менеджмент 3.0, Развитие карьеры, Управление организационными изменениями"
22985,alexey_kks,https://solvery.io/ru/mentor/alexey_kks,Алексей Куксенок,Карьерный и организационный консультант,самозанятый,Воронеж,Europe/Moscow,5833,rub,0,14,,"Управление командой, Управление проектами, Kanban, Scrum, Прохождение собеседований, Мотивация команды, Управление портфелем проектов, Распределённая команда, Развитие карьеры, Публичные выступления, Управление ИТ, IT аудит, Карьера: Поиск работы, Коучинг, Коучинг: лайф-коучинг, Коучинг: бизнес-коучинг, Коучинг: целеполагание, Waterfall, SMART Цели, Развитие soft skills, People management, Найм команды, Переговоры, Тайм-менеджмент, Фасилитация, Масштабирование команды, Менеджмент Стейкхолдеров, настройка процессов в команде, Delivery managment, Карьерное консультирование, Microsoft Project"
22363,,,Наталья Смуток,Senior IT рекрутер,Тинькофф,Москва,Europe/Moscow,5833,rub,0,11,,"HR, HR: подбор и адаптация"
19994,crypto_mate,https://solvery.io/ru/mentor/crypto_mate,Кирилл Чупров,Engineering team lead,Cambri,Хельсинки,Europe/Helsinki,5833,rub,0,2,,"Бэкенд, Управление командой, Фронтенд, JavaScript, React, Next.Js, Node.js, TypeScript, Firebase, AWS, CD, CI, Процессы разработки и тестирования, Прохождение собеседований, Tailwind, Масштабирование команды, настройка процессов в команде, Recoil, Vitest, Прототипирование, Карьерное консультирование, Релокация, Cобеседование на английском языке, Трудоустройство в зарубежные компании, Доли и опционы в стартапе, Трекшен проектов/стартапов"
18891,alesia_ux,https://solvery.io/ru/mentor/alesia_ux,Alesia UX,Senior Product Designer UX|UI,X5 group,Moscow,Europe/Moscow,5833,rub,9,60,,"Дизайн, Управление проектами, Системная аналитика, Интерфейсы, Продуктовая аналитика, Развитие карьеры"
17426,polya_na_pole,https://solvery.io/ru/mentor/polya_na_pole,Полина Захарова-Щукина,Product Owner,Carrot quest,Пермь,Asia/Yekaterinburg,5833,rub,0,17,,"Управление продуктом, Маркетинг, JTBD, Growth hacking, Продуктовая стратегия, Маркетинг: исследования, Тестирование продуктовых гипотез, Маркетинг: сегментация, CRM Маркетинг, Маркетинговый аудит, UX: лендинги, настройка процессов в команде, Ценностное предложение"
16553,gleb_svechnikov,https://solvery.io/ru/mentor/gleb_svechnikov,Глеб Свечников,Senior Frontend Developer,Infoculture,Тбилиси,Asia/Tbilisi,5833,rub,0,44,,"Фронтенд, HTML, CSS, JavaScript, SVG, React, Next.Js, Nuxt.js, TypeScript, UI, Vue.js, Low-code, Дизайн систем, Directus, Headless CMS, Eleventy, Strapi, Svelte, Дизайн Система"
16410,kabalkins,https://solvery.io/ru/mentor/kabalkins,Анастасия Кабалкина,Head of Design department,Vk Tech,Gijón,America/Port_of_Spain,5833,rub,1,35,,"Дизайн, UI, UX, Figma, JTBD, Userflow, Интерфейсы, Customer Journey Map, Паттерны проектирования, Дизайн Система"
10444,rudman87,https://solvery.io/ru/mentor/rudman87,Евгений Руденко,Cluster Agile Lead Media,Мтс digital,Санкт-Петербург,Europe/Moscow,5833,rub,0,15,,"Управление командой, Управление продуктом, Управление проектами, Less, MVP, Kanban, Scrum, Cистемное администрирование, Тест-кейсы, Мотивация команды, Visualization, Управление проектным офисом, Управление портфелем проектов, Распределённая команда, Управление знаниями в команде, HR: подбор и адаптация, HR: мотивация сотрудников, HR: оценка и аттестация, HR: обучение и развитие, HR: формирование команд, Jira, Развитие карьеры, Публичные выступления, BPMN, Confluence, Lean, IT риски, Управление ИТ, Карьера: Составление резюме, Коучинг, Waterfall, SWOT, SMART Цели, Trello, Miro, Развитие soft skills, People management, Переговоры, Организационная структура, Бизнес-процессы, Тайм-менеджмент, Эффективность организации, Стратегическое управление, Фасилитация, Масштабирование команды, Клиентский Сервис, Менеджмент Стейкхолдеров, OKR, настройка процессов в команде"
10079,pashabond,https://solvery.io/ru/mentor/pashabond,Павел Бондаренко,Системный архитектор,Альфа-Банк,Москва,Europe/Moscow,5833,rub,1,12,,"Системная аналитика, Базы данных, Git, SQL, REST API, UML диаграммы, Прохождение собеседований, SoapUI, Postman, Аналитика, Управление требованиями, Проектирование интеграций, Управление документацией, Jira, UML, Развитие soft skills"
8372,,,Михаил Калабин,Lead 3D Artist at Blacksteinn Ltd.,Blacksteinn ltd.,Санкт - Петербург,Europe/Moscow,5833,rub,0,7,,"Разработка игр, Мобильная разработка, Дизайн, Render, Rendering, CG, Unreal Engine, 3д моделирование, Maya, 3ds Max, HR: подбор и адаптация, HR: оценка и аттестация, HR: обучение и развитие, HR: формирование команд, Развитие карьеры, Карьера: Поиск работы, Карьера: Составление резюме, Коучинг, Adobe Substance 3D Painter, Zbrush, Marmoset Toolbag, RizomUV, Texture Baking, Hard-Surface"
7841,tfsaidov,https://solvery.io/ru/mentor/tfsaidov,Тимур Саидов,Руководитель группы разработки,Т-Банк,Москва,Europe/Moscow,5833,rub,0,6,,"Мобильная разработка, Управление командой, UI, Git, Clean Architecture, Module architecture, Процессы разработки и тестирования, Прохождение собеседований, Паттерны проектирования, iOS, Swift, Viper, MVVM, Многопоточность "
7290,agzamovadasha,https://solvery.io/ru/mentor/agzamovadasha,Дарья Агзамова,Product manager,Яндекс,Екатеринбург,Asia/Yekaterinburg,5833,rub,3,53,,"Управление командой, Управление продуктом, Маркетинг, JTBD, MVP, Айдентика, Фирменный стиль, Упаковка, Дизайн-стратегия, Продуктовая аналитика, Customer Journey Map, Kanban, Scrum, Прохождение собеседований, Мотивация команды, Freelance, A/B testing, Agile, Управление портфелем проектов, Управление организационными изменениями, Распределённая команда, Управление знаниями в команде, Slack, Развитие карьеры, Юнит-экономика, Customer experience, Продуктовые метрики, Продуктовая стратегия, Маркетинг: стратегия, Маркетинг: процессы, Маркетинг: найм, Маркетинг: трекинг, Маркетинг: контент, Стартапы: продвижение, Стартапы: запуск, EdTech, User Story, Маркетинг: исследования, Маркетинг: анализ конкурентов, Маркетинг: оценка рынка, Тестирование продуктовых гипотез, Маркетинг: сегментация"
6775,ilypavlov,https://solvery.io/ru/mentor/ilypavlov,Илья Павлов,Head of Analytics,Aliexpress,Москва,Europe/Moscow,5833,rub,0,13,,"Data Science, Бизнес аналитика, Управление командой, Python, SQL, Продуктовая аналитика, BigData, QlikView, Qlik Sense, Статистика, Classification, Clustering, Sklearn, A/B testing, Аналитика, Numpy"
6314,dmitry_tsepelev,https://solvery.io/ru/mentor/dmitry_tsepelev,Дмитрий Цепелев,Principal Backend Engineer,Uula,Владимир,Europe/Moscow,5833,rub,0,7,,"Бэкенд, Ruby, PostgreSQL, Базы данных, Git, SQL, Продуктовая аналитика, Подготовка технических докладов, TDD, GraphQL, Публичные выступления"
4756,denis_gladkiy,https://solvery.io/ru/mentor/denis_gladkiy,Денис Гладкий,Ведущий инженер-программист,Cadwise,Новосибирск,Asia/Krasnoyarsk,5833,rub,9,301,,"Бэкенд, C#, C++, Java, Rendering, Software Engineering, Процессы разработки и тестирования, Системное программирование, Паттерны проектирования, Шейдеры, OOP, Системное проектирование"
28444,doctor_affla2s,https://solvery.io/ru/mentor/doctor_affla2s,Глеб Литвиненко,Директор по развитию бизнеса,Autocheck.ru,Москва,Europe/Moscow,5978,rub,0,0,,"Управление командой, Бизнес аналитика, Управление проектами, Упаковка, Мотивация команды, Управление проектным офисом, Управление портфелем проектов, Распределённая команда, Менеджмент 3.0, Юнит-экономика, Customer experience, Финансовое моделирование, Growth hacking, Продуктовая стратегия, Маркетинг: стратегия, Маркетинг: процессы, Стартапы: продвижение, Стартапы: запуск, Стартапы: трекинг, Стартапы: инвестиции, Продажи, B2B-продажи, Маркетинг: исследования, Маркетинг: анализ конкурентов, Маркетинг: оценка рынка, Тестирование продуктовых гипотез, Карьера: Релокейт, Коучинг, Стратегическое планирование, SWOT, SMART Цели, Развитие soft skills, People management, Найм команды, Переговоры, Организационная структура, Бизнес-процессы, Децентрализованные организации, Стратегическое управление, Масштабирование команды, настройка процессов в команде, Ценностное предложение, Финансовый анализ, Релокация, Коммерческое предложение, B2B-маркетинг, Фандрейзинг, Доли и опционы в стартапе, Трекшен проектов/стартапов, Франшизы, Привлечение инвестиции, Построение отдела продаж, Коммуникационная стратегия, Запуск стартапов, Упаковка проекта, Венчур, Фандрайзинг, Привлечение инвестиций"
2760,gsemenov,https://solvery.io/ru/mentor/gsemenov,Георгий Семенов,Head of Analytics Engineering,Яндекс,Москва,Europe/Moscow,5999,rub,2,128,,"Data Science, Data Engineering, Управление командой, Python, SQL, Продуктовая аналитика, BigData, Kanban, Прохождение собеседований, Hadoop, Pandas, ИИ/AI"
3115,anton_kulikov,https://solvery.io/ru/mentor/anton_kulikov,Антон Куликов,"Product Manager, Strategy&Growth",FundraiseUp,Валенсия,Europe/Madrid,6000,rub,0,10,,"Управление командой, Управление продуктом, Дизайн, JTBD, Мотивация команды, Customer development, Agile, Управление организационными изменениями, Управление знаниями в команде, Юнит-экономика, Customer experience, Growth hacking, Продуктовые метрики, Продуктовая стратегия"
5464,arina_malevskaia,https://solvery.io/ru/mentor/arina_malevskaia,Арина Малевская,Project manager,,Несебър,Europe/Sofia,6000,rub,0,3,,"Управление командой, Управление проектами, Мотивация команды, Управление проектным офисом, Управление портфелем проектов, Распределённая команда, Управление знаниями в команде, Управление требованиями"
4845,skrimel,https://solvery.io/ru/mentor/skrimel,Павел Бакуров,Технический директор,Duckside games,Москва,Europe/Moscow,6124,rub,5,52,,"Разработка игр, Управление командой, Управление продуктом, PostgreSQL, C#, Unity, HyperCasual, Midcore, Производительность, Clean Architecture, MVP, Firebase, REST API, Google Services, Unity3D, Перфоманс и скорость загрузки, ASP.NET Core, Прохождение собеседований, TeamCity, .NET core, LINQ, Анализ и поиск решения (bugfix), Аналитика"
26708,rtriangle,https://solvery.io/ru/mentor/rtriangle,Даниил Корбут,Applied Scientist | AI Engineer,Amazon,Лондон,Europe/London,6124,rub,0,14,,"Управление командой, Data Science, Python, AWS, Машинное обучение, Tensorflow, Computer Vision, Deep Learning, Структуры данных, Прохождение собеседований, Алгоритмы, NLP, Pytorch, Системное проектирование, large language model (LLM), LLM (large language models), LangChain"
8410,elena_vaulina,https://solvery.io/ru/mentor/elena_vaulina,Елена Ваулина,Руководитель управления аналитики,Itfb,Москва,Europe/Moscow,6124,rub,2,19,,"Управление командой, Бизнес аналитика, Системная аналитика, UX, Продуктовая аналитика, Аналитика, Распределённая команда, Управление требованиями, Проектирование интеграций, Системное проектирование, Управление документацией, Jira, Slack, Развитие карьеры, BPMN, UML, Confluence, IT риски, User Story, Карьера: Составление резюме, Коучинг: бизнес-коучинг, UX: анализ конкурентов, Бизнес-процессы, Технический писатель"
4072,polina_shneider,https://solvery.io/ru/mentor/polina_shneider,Полина Шнайдер,Frontend Engineer,Amazon,Берлин,Europe/Moscow,6124,rub,5,230,,"Фронтенд, HTML, CSS, JavaScript, Webpack, React, Redux, TypeScript, Figma, Git, REST API, Vue.js, GitHub, MAANG"
17795,eil_knight,https://solvery.io/ru/mentor/eil_knight,Виктор Пасенчук,Android Architect,Turing,Паттайя,Asia/Bangkok,6130,rub,0,21,,"Разработка игр, Мобильная разработка, Бэкенд, C#, Python, Unity, Android, Kotlin, Java, Retrofit2, Dagger2, RxJava2, Clean Architecture, REST API, Material Design, Google Services, Custom Views, Gradle, JavaFX, VR, Mobile first, Docker, Django, Django REST framework, Процессы разработки и тестирования, Arduino"
23684,anna_mgln,https://solvery.io/ru/mentor/anna_mgln,Анна Могильникова,"Ментор системных/бизнес-аналитиков | Руководитель аналитики, AI в анализе",Ренессанс страхование,Москва,Europe/Moscow,6130,rub,0,3,,"Управление командой, Бизнес аналитика, Системная аналитика, Прохождение собеседований, Мотивация команды, Аналитика, Управление требованиями, Управление документацией, Развитие карьеры, Публичные выступления, Карьера: Составление резюме, Развитие soft skills, Найм команды, ИИ/AI, Карьерное консультирование, Разработка технической документации, Использование ИИ, AI-анализ"
25799,ilya_artamonov,https://solvery.io/ru/mentor/ilya_artamonov,Илья Артамонов,Senior Product manager,Yandex,Москва,Europe/Moscow,6130,rub,1,8,,"Управление командой, Управление продуктом, Управление проектами, Управление портфелем проектов, Продуктовые метрики, Продуктовая стратегия, Тестирование продуктовых гипотез, Найм команды, Стратегическое управление, B2B-маркетинг, Senior Product Manager"
27401,annakavkaeva,https://solvery.io/ru/mentor/annakavkaeva,Анна Кавкаева,Senior Product marketing manager,Авито,Москва,Europe/Moscow,6132,rub,0,3,,"Маркетинг, Бренд-менеджмент, Стратегический маркетинг, Маркетинговая коммуникация, Маркетинг: стратегия, Маркетинг: анализ конкурентов, Маркетинг: оценка рынка, Маркетинг: сегментация, Маркетинг: персоны, Маркетинговые исследования, Trade маркетинг"
9622,aanedyalkova,https://solvery.io/ru/mentor/aanedyalkova,Анастасия Недялкова,Ведущий UX-исследователь,Авито,Москва,Europe/Moscow,6132,rub,1,8,,"Управление командой, Дизайн, UX: анализ конкурентов, UX: юзабилити аудит, UX: разработка сценариев, UX: интервью, опросы, анкетирование, UX: детальный дизайн"
22714,nikitadergachov,https://solvery.io/ru/mentor/nikitadergachov,Никита Дергачев,Team Lead Golang,Ozon,Евпатория,Europe/Moscow,6248,rub,2,26,,"Бэкенд, Управление командой, Системная аналитика, PHP, Rabbitmq, Microservices, Symfony, Go, DDD, Yii2, Software Architecture, Kubernetes, Системное проектирование, Развитие карьеры, Управление ИТ, Развитие soft skills, Дизайн систем"
6795,vladimir_ermilov,https://solvery.io/ru/mentor/vladimir_ermilov,Владимир Ермилов,Head of Product,Youtalk,Стамбул,Europe/Istanbul,6270,rub,3,23,,"Управление командой, Управление продуктом, HR, Прохождение собеседований, Развитие карьеры, EdTech, Карьера: Поиск работы, Карьера: Составление резюме, Карьера: Linkedin, Карьера: Релокейт"
22665,afetisov,https://solvery.io/ru/mentor/afetisov,Алексей Фетисов,Наставник,Self-employed,Коломна,Europe/Moscow,6270,rub,1,22,,"Бэкенд, Фронтенд, Управление проектами, JavaScript, React, Angular, Ruby, MongoDB, PostgreSQL, Базы данных, Git, SQL, Java, REST API, Java SE, Module architecture, Доступность сайтов, Microservices, Architecture, Перфоманс и скорость загрузки, Vue.js, Kanban, Scrum, Структуры данных, Прототипное наследование, UML диаграммы, Процессы разработки и тестирования, Прохождение собеседований, Архитектура процессов, Системное программирование, Паттерны проектирования, СУБД, Swagger, Cucumber, Аналитика, DDD, Software Architecture, Техническое задание, Распределённая команда, Управление знаниями в команде, Управление требованиями, Системное проектирование, Управление документацией, IT аудит, Бизнес-процессы, Техническая документация"
7949,victorchernogorov,https://solvery.io/ru/mentor/victorchernogorov,Виктор Черногоров,Product manager,Сдэк,Санкт-Петербург,Asia/Tbilisi,6416,rub,0,0,,"Управление командой, Управление продуктом, Управление проектами, Userflow, Customer Journey Map, Прохождение собеседований, HR: подбор и адаптация, HR: мотивация сотрудников, Публичные выступления, Стартапы: запуск, B2B-продажи, FoodTech, UX: анализ конкурентов, Найм команды"
7397,danisvaliev001,https://solvery.io/ru/mentor/danisvaliev001,Данис Валиев,DevOps engineer – Distributed Systems && Cloud && ML && Security,Self-employed,Москва,Europe/Moscow,6416,rub,6,146,,"DevOps, Data Engineering, Network Engineering, Network, Docker, Linux, AWS, CI, CI/CD, GitlabCI, GitHub, Fintech, Yandex.Cloud, Kubernetes, Helm, Terraform, large language model (LLM), LLM (large language models)"
17302,sokolova_ks,https://solvery.io/ru/mentor/sokolova_ks,Ксения Соколова,Senior product manager,Точка банк,Санкт-Петербург,Europe/Moscow,6500,rub,16,92,,"Управление командой, Управление продуктом, Управление проектами, Продуктовые метрики, Продуктовая стратегия, Тестирование продуктовых гипотез, Ценностное предложение, Исследование и сегментация ЦА, Использование ИИ"
